Operator,Well Name,Formation,Lateral Length,Stages,Township ,Range,Section,"Total Prop, lbs","Fluid, bbls",Date Fracd,Best1 Mo BOPD,Best3 Mo BOPD,Best6 Mo BOPD,Best9 Mo BOPD,Best12 Mo BOPD,Compl. Type,Latitude,Longitude,Fluid Type from DI,SPACING_CAPPED,12 month Cum Prod,pred_p12,pred_p9,pred_p6,pred_p3,pred_p1,frac_design,stage_length,ComplType_counts,ComplType_new
Operator 18,Well 10022,TFH,7957.0,25.0,157,95,24,1704710.0,30320.0,2014-11-21,344.411571334648,301.303966688582,242.926802542187,228.5045230579281,203.81935263427528,Sleeves,48.4074267384331,-102.893526544632,CROSSLINKED (HC),660.0,74.82,203.81935263427528,228.5045230579281,264.2155302046508,297.3065008071148,373.70742742407566,2361.405672823219,318.28,4244.0,Sleeves
Operator 4,Well 10026,TFH,9456.0,24.0,154,98,33,2968760.0,49469.0,2015-02-23,467.7364067712863,376.81145146749816,307.3842659864315,265.608696940979,236.78670119813376,P & P (cmt.),48.1120315312501,-103.29438605181,CROSSLINKED (HC),275.762595,87.49,236.78670119813376,265.608696940979,307.3842659864315,376.81145146749816,467.7364067712863,2520.52639026461,394.0,1503.0,P & P (cmt.)
Operator 1,Well 10029,TFH,9287.0,30.0,154,100,24,5929393.0,117891.0,2015-02-12,371.5333367939748,299.55737211200034,244.75317398191186,211.76530086127258,188.94027250769713,P & P,48.1527392608795,-103.489861474772,CROSSLINKED (HC),575.85662,69.13,188.94027250769713,211.76530086127258,244.75317398191186,299.55737211200034,371.5333367939748,2112.413212204494,309.56666666666666,3340.0,P & P
Operator 18,Well 10031,MBH,10593.0,34.0,157,96,5,2503760.0,50552.0,2015-06-10,291.6152811769027,235.32628271567134,192.59514906498399,166.86565291557648,149.00807368468452,Sleeves,48.4583208669556,-103.111390348459,CROSSLINKED (HC),490.21509,53.96,149.00807368468452,166.86565291557648,192.59514906498399,235.32628271567134,291.6152811769027,2080.1930685235006,311.55882352941177,4244.0,Sleeves
Operator 18,Well 10033,MBH,9327.0,48.0,154,98,7,3293240.0,49766.0,2015-03-31,890.762656147272,444.7074653201242,362.3540897858503,312.8133427303567,278.70460845910384,Sleeves,48.1702954529259,-103.325462011077,CROSSLINKED (HC),439.86458,103.71,278.70460845910384,312.8133427303567,362.3540897858503,444.7074653201242,552.3456623469581,2779.328859060403,194.3125,4244.0,Sleeves
Operator 2,Well 10035,TFH,9243.0,30.0,155,96,5,3658186.0,77938.0,2015-05-25,372.32144453244973,300.19051678550886,245.2668944633083,212.2072378428841,189.33315242979046,P & P,48.2833033189655,-103.055560437046,CROSSLINKED (HC),613.084835,69.28,189.33315242979046,212.2072378428841,245.2668944633083,300.19051678550886,372.32144453244973,1971.3594395545178,308.1,3340.0,P & P
Operator 18,Well 10038,MBH,9741.0,35.0,156,95,21,2439601.0,40563.0,2015-11-03,309.30256994395046,249.5466831757554,204.15031891544453,176.81820586870268,157.86255115826242,Sleeves,48.3155001350911,-102.910903487111,CROSSLINKED (HC),186.615925,57.31,157.86255115826242,176.81820586870268,204.15031891544453,249.5466831757554,309.30256994395046,2526.027216921825,278.3142857142857,4244.0,Sleeves
Operator 18,Well 10039,TFH,9703.0,35.0,156,95,21,2458527.0,40599.0,2015-11-09,206.1814754859967,166.59070084744454,136.66763269002254,118.6421852060066,106.07573233583291,Sleeves,48.3155000094043,-102.911039228828,CROSSLINKED (HC),161.59803,37.85,106.07573233583291,118.6421852060066,136.66763269002254,166.59070084744454,206.1814754859967,2543.366437596985,277.22857142857146,4244.0,Sleeves
Operator 24,Well 10043,MBH,7991.0,19.0,154,98,23,4349323.0,89451.0,2014-08-18,571.992110453649,414.069690992768,295.9785229016,234.253780407627,205.46380973356742,P & P (cmt.),48.141669510335,-103.24834924842,CROSSLINKED (HC),298.737075,75.45,205.46380973356742,230.35484316778633,270.9019993918371,362.7337968417584,514.1598777794812,2042.1411275446892,420.57894736842104,1503.0,P & P (cmt.)
Operator 27,Well 10047,MBH,9127.0,25.0,159,100,4,2820487.0,56072.0,2014-10-17,212.393162393162,193.863686171378,169.011615165461,145.069033530572,143.44590796312218,P & P (cmt.),48.6329215264788,-103.615608188717,CROSSLINKED (HC),660.0,51.86,143.44590796312218,160.6147897772028,167.30291356705962,206.3220415514093,240.06717783993997,2112.648987016693,365.08,1503.0,P & P (cmt.)
Operator 1,Well 10048,TFH,11777.0,40.0,153,99,31,7942187.0,164296.0,2014-11-08,497.008547008547,447.687924611002,353.780407626561,444.8477860872949,395.8393466855202,P & P,48.032979389376,-103.471035810835,CROSSLINKED (HC),578.149085,149.56,395.8393466855202,444.8477860872949,516.3435826233217,434.1126425379419,556.0609133718875,2030.310257096947,294.425,3340.0,P & P
Operator 2,Well 10056,TFH,7069.0,30.0,158,95,15,2742660.0,68916.0,2015-03-14,265.055884286654,342.6602449752651,279.70955233605326,241.82558373710782,215.65728980802479,P & P,48.5165099150119,-102.943959149085,CROSSLINKED (HC),566.18634,79.36,215.65728980802479,241.82558373710782,279.70955233605326,342.6602449752651,425.19879264277637,1671.4800626850076,235.63333333333333,3340.0,P & P
Operator 2,Well 10057,MBH,6880.0,30.0,158,95,15,2626200.0,68844.0,2015-03-10,370.973044049967,378.02807298830555,308.36983482222405,266.4554431183934,237.53883854227973,P & P,48.5165101428781,-102.9438353038,CROSSLINKED (HC),488.35147,87.78,237.53883854227973,266.4554431183934,308.36983482222405,378.02807298830555,469.25205461715655,1602.1788391145199,229.33333333333334,3340.0,P & P
Operator 1,Well 10068,TFH,9551.0,40.0,155,98,19,8010651.0,155877.0,2014-11-04,401.80802103879,366.863905325444,312.645189568266,401.9360938303075,357.7860199641351,P & P,48.2277269110059,-103.336480633112,CROSSLINKED (HC),552.13088,134.59,357.7860199641351,401.9360938303075,466.263058764792,383.3060374101173,455.34457827876435,2158.415558421063,238.775,3340.0,P & P
Operator 4,Well 10069,TFH,9937.0,44.0,156,97,2,2736719.0,98799.0,2014-09-11,303.221564760026,252.739425816349,189.157352618891,155.212214186573,146.9696783072016,P & P (cmt.),48.3717184877735,-103.12937086475,CROSSLINKED (HC),531.79592,53.19,146.9696783072016,164.57476735459147,179.0702642356379,231.0966832161204,313.27420027922784,1163.3943460966204,225.8409090909091,1503.0,P & P (cmt.)
Operator 2,Well 10070,MBH,9087.0,30.0,155,96,17,3590661.0,81696.0,2015-01-01,441.157133464826,308.7977940164277,252.2499224363568,218.21398876999143,194.67283608143464,P & P,48.2546937055478,-103.0586883958,CROSSLINKED (HC),655.770915,71.32,194.67283608143464,218.21398876999143,252.2499224363568,308.7977940164277,383.03595461677736,1845.9626175088133,302.9,3340.0,P & P
Operator 1,Well 10071,MBH,4292.0,25.0,155,100,34,4969136.0,96641.0,2014-11-19,484.976988823143,425.005478851633,340.768134998904,265.19988460272316,236.4235632787417,P & P,48.2114027525464,-103.525520335126,CROSSLINKED (HC),660.0,87.35,236.4235632787417,265.19988460272316,306.90843599449414,418.0363249407121,527.7887061648662,2159.5773222545295,171.68,3340.0,P & P
Operator 2,Well 10078,MBH,6793.0,30.0,158,95,15,2633550.0,65815.0,2015-03-03,302.695595003287,295.4199481620983,241.3959677919494,208.87707472666176,186.37257982985557,P & P,48.5165105986105,-102.94358761323,CROSSLINKED (HC),610.6333,68.15,186.37257982985557,208.87707472666176,241.3959677919494,295.4199481620983,366.3834208611873,1680.6062447770264,226.43333333333334,3340.0,P & P
Operator 2,Well 10082,TFH,9180.0,30.0,158,95,3,3650619.0,78954.0,2015-06-16,384.61103488637286,310.0630282383019,253.27628406008523,219.09677694681432,195.45754302913775,P & P,48.5454594861953,-102.935009312998,CROSSLINKED (HC),536.916665,71.62,195.45754302913775,219.09677694681432,253.27628406008523,310.0630282383019,384.61103488637286,1941.9661828406415,306.0,3340.0,P & P
Operator 1,Well 10088,MBH,9588.0,40.0,158,98,20,8027994.0,154789.0,2014-08-20,528.96120973044,414.365548980934,354.0214770984,298.633939659581,284.4195860707123,P & P,48.4892966042442,-103.378218252562,CROSSLINKED (HC),660.0,105.93,284.4195860707123,319.25118409001385,345.8368008595017,434.41051689820915,514.5285766481115,2178.2926952173602,239.7,3340.0,P & P
Operator 2,Well 10092,MBH,9381.0,30.0,155,96,17,3682606.0,74023.0,2015-01-10,255.654174884944,241.27183744960706,197.4269424734378,171.027716148747,152.71115748469703,P & P,48.2546926834374,-103.058441953614,CROSSLINKED (HC),619.31374,55.36,152.71115748469703,171.027716148747,197.4269424734378,241.27183744960706,299.0098873320271,2089.478297285979,312.7,3340.0,P & P
Operator 4,Well 10094,TFH,9904.0,26.0,154,97,9,3506980.0,56574.0,2015-04-24,272.950981847623,220.31700892498833,180.39369756818658,156.35273952014467,139.65298918723366,P & P (cmt.),48.1711131065313,-103.164567444008,CROSSLINKED (HC),379.81517,50.43,139.65298918723366,156.35273952014467,180.39369756818658,220.31700892498833,272.950981847623,2603.54862657758,380.9230769230769,1503.0,P & P (cmt.)
Operator 2,Well 10103,TFH,9463.0,30.0,158,95,3,3743530.0,82876.0,2015-06-04,405.1263089733089,326.5409132699971,266.6405827836299,230.58976215505908,205.67258867703123,P & P,48.5454602808899,-102.934761481819,CROSSLINKED (HC),519.58259,75.53,205.67258867703123,230.58976215505908,266.6405827836299,326.5409132699971,405.1263089733089,1897.1506829480188,315.43333333333334,3340.0,P & P
Operator 27,Well 10106,MBH,9365.0,30.0,159,101,11,2939144.0,57417.0,2014-06-16,162.130177514793,153.254437869822,142.340565417489,134.772445028855,124.7150997151,P & P (cmt.),48.6051201193875,-103.696651451226,CROSSLINKED (HC),660.0,46.04,127.98040028204599,139.57142772644522,155.36243493918207,173.55497735030434,189.61874943692243,2149.9564240555933,312.1666666666667,1503.0,P & P (cmt.)
Operator 1,Well 10111,TFH,10217.0,29.0,155,98,19,5577839.0,123226.0,2015-02-14,453.155818540434,300.098619329389,453.75717098341414,391.2163666454482,348.27772720239693,P & P,48.2277249286497,-103.335474587326,CROSSLINKED (HC),539.930015,130.86,348.27772720239693,391.2163666454482,453.75717098341414,557.7591672939293,372.2070546702752,1901.1348092123415,352.3103448275862,3340.0,P & P
Operator 2,Well 10114,TFH,9384.0,30.0,155,96,17,3441668.0,73497.0,2015-01-15,133.859303090072,171.4336241973501,140.6127320961546,122.04709426190507,109.1088659828435,P & P,48.2546921723822,-103.058318732521,CROSSLINKED (HC),632.690465,38.98,109.1088659828435,122.04709426190507,140.6127320961546,171.4336241973501,212.19725947298227,1966.747703987918,312.8,3340.0,P & P
Operator 2,Well 10127,MBH,8941.0,45.0,159,96,10,3783120.0,84243.0,2014-08-30,291.650230111769,234.308568923954,184.231865001096,128.738403097377,167.06417988975414,P & P (cmt.),48.6052569965701,-103.066038161749,CROSSLINKED (HC),660.0,60.8,167.06417988975414,187.1631016362569,148.3674485871795,225.0376809351993,290.3495970991445,1886.1037712332184,198.6888888888889,1503.0,P & P (cmt.)
Operator 4,Well 10134,MBH,9430.0,43.0,156,97,2,3297408.0,78083.0,2014-12-13,476.134122287968,349.331580100811,236.034407188253,207.52083133719108,185.16680738809688,P & P (cmt.),48.3716187484899,-103.117842617894,CROSSLINKED (HC),626.315505,67.69,185.16680738809688,207.52083133719108,239.81959423257177,288.81319132310966,433.5072311565329,1773.6400496907138,219.30232558139534,1503.0,P & P (cmt.)
Operator 4,Well 10136,TFH,9878.0,25.0,154,97,9,3351000.0,56104.0,2015-04-14,273.26846069911886,220.57234610340961,180.60131529270842,156.5316586323446,139.8122217792039,P & P (cmt.),48.1712480087482,-103.164706902394,CROSSLINKED (HC),162.60653,50.49,139.8122217792039,156.5316586323446,180.60131529270842,220.57234610340961,273.26846069911886,2508.5911877940966,395.12,1503.0,P & P (cmt.)
Operator 24,Well 10152,MBH,8540.0,22.0,154,98,23,4972279.0,97854.0,2014-08-03,752.333990795529,466.89677843524,344.022572868727,282.336182336182,251.70671095115082,P & P (cmt.),48.1417612677986,-103.239576663728,CROSSLINKED (HC),434.95974,93.25,251.70671095115082,282.4072241751087,326.85747148564315,422.05670099416994,580.00756360392,2134.1561714390828,388.1818181818182,1503.0,P & P (cmt.)
Operator 1,Well 10158,TFH,10203.0,30.0,155,98,24,5818090.0,119317.0,2015-01-12,484.319526627219,402.366863905325,283.908612754767,317.3957629076979,282.7725411757037,P & P,48.227515793128,-103.219560852406,CROSSLINKED (HC),654.053655,105.29,282.7725411757037,317.3957629076979,367.692985161161,347.8405151163088,499.57655821238706,2047.9879648331753,340.1,3340.0,P & P
Operator 4,Well 10160,MBH,9741.0,45.0,156,97,2,3270302.0,74068.0,2014-12-23,345.364891518738,313.335524873986,255.769230769231,210.58662307252862,187.89241896057496,P & P (cmt.),48.3716180266481,-103.118398436104,CROSSLINKED (HC),486.56622,68.73,187.89241896057496,210.58662307252862,243.38307460911832,313.1363253146077,388.68504783137655,1854.4132958902628,216.46666666666667,1503.0,P & P (cmt.)
Operator 45,Well 10168,MBH,8473.0,31.0,154,100,6,4014095.0,76410.0,2015-06-09,856.7503280290455,688.7042790532852,559.4672232588204,481.7792690819445,428.57887306442547,P & P (cmt.),48.1871547602936,-103.585266964355,CROSSLINKED (HC),427.7632,162.49,428.57887306442547,481.7792690819445,559.4672232588204,688.7042790532852,856.7503280290455,2206.4126423243033,273.3225806451613,1503.0,P & P (cmt.)
Operator 45,Well 10169,TFH,8817.0,31.0,154,100,6,4011141.0,115034.0,2015-06-10,643.1446839886793,517.5289767701361,421.2470227740161,363.3414722314697,323.54850481549516,P & P (cmt.),48.1871545216933,-103.585164366247,CROSSLINKED (HC),660.0,121.18,323.54850481549516,363.3414722314697,421.2470227740161,517.5289767701361,643.1446839886793,1464.5054679486066,284.4193548387097,1503.0,P & P (cmt.)
Operator 24,Well 10178,MBH,8555.0,22.0,154,98,23,4814220.0,96980.0,2014-08-03,464.332675871137,407.188253342099,319.701950471181,255.730878807802,217.84442993916736,P & P (cmt.),48.1416426052912,-103.239751354429,CROSSLINKED (HC),275.37688,80.2,217.84442993916736,244.2870351536972,295.8883458056978,392.0187721172915,505.58448463487434,2084.9375128892552,388.8636363636364,1503.0,P & P (cmt.)
Operator 2,Well 10179,MBH,6602.0,40.0,158,95,15,2788140.0,81957.0,2014-10-30,27.4490466798159,150.4915510990549,123.54723341225791,107.31418278507793,95.9823000817595,P & P (cmt.),48.5165175965836,-102.938294474724,CROSSLINKED (HC),494.500555,34.1,95.9823000817595,107.31418278507793,123.54723341225791,150.4915510990549,186.1880686665279,1428.8209670924996,165.05,1503.0,P & P (cmt.)
Operator 2,Well 10180,TFH,6768.0,30.0,158,95,15,2609300.0,69413.0,2014-10-23,235.470085470085,140.532544378698,233.5105783833081,202.09231424660942,180.34028088861112,P & P,48.5165178244419,-102.938170633749,CROSSLINKED (HC),487.65571,65.85,180.34028088861112,202.09231424660942,233.5105783833081,285.7035768165308,173.82387040960413,1578.8195294829497,225.6,3340.0,P & P
Operator 2,Well 10183,MBH,9085.0,29.0,155,96,33,5527720.0,101250.0,2014-12-21,651.676528599605,326.86828840675,408.29363259148954,352.2315823413789,313.6904835301048,P & P,48.1982135786949,-103.030479875751,CROSSLINKED (HC),656.010245,117.33,313.6904835301048,352.2315823413789,408.29363259148954,501.50555020708964,405.53393558249604,2292.980148148148,313.2758620689655,3340.0,P & P
Operator 1,Well 10184,TFH,9646.0,30.0,155,98,12,5953511.0,116659.0,2014-10-18,543.063773833005,450.42735042735,359.215428446198,305.1216318714067,271.87599348569154,P & P,48.2562452816813,-103.227937259264,CROSSLINKED (HC),581.95123,101.06,271.87599348569154,305.1216318714067,353.3936301749313,440.8286977132534,559.475786071362,2143.404812316238,321.53333333333336,3340.0,P & P
Operator 4,Well 10185,MBH,10072.0,45.0,156,97,2,3472063.0,72456.0,2014-12-23,420.742932281394,344.214332675871,243.35963182117,214.5930685388474,191.45409403262718,P & P (cmt.),48.3716177860342,-103.118583708841,CROSSLINKED (HC),647.471315,70.09,191.45409403262718,214.5930685388474,248.04035983417634,297.8399210830128,427.1341919236557,2012.6234680357734,223.82222222222222,1503.0,P & P (cmt.)
Operator 2,Well 10187,MBH,9302.0,30.0,154,95,8,3525749.0,76803.0,2015-01-23,592.044707429323,273.307034845496,394.8545551038067,340.7029956009215,303.45975844202627,P & P,48.1693518539138,-102.920551470513,CROSSLINKED (HC),643.08986,113.34,303.45975844202627,340.7029956009215,394.8545551038067,484.8850778879382,338.8636359593227,1928.0686691926098,310.06666666666666,3340.0,P & P
Operator 2,Well 10188,MBH,9546.0,30.0,154,95,8,3534511.0,73430.0,2015-01-18,555.456936226167,304.459785229016,411.28926922705296,354.80106288663507,315.97053195639467,P & P,48.1693513945327,-102.920428413785,CROSSLINKED (HC),643.08986,118.22,315.97053195639467,354.80106288663507,411.28926922705296,505.21086049658805,377.63577838358253,2021.6459485224023,318.2,3340.0,P & P
Operator 1,Well 10193,TFH,9814.0,30.0,155,98,29,5877363.0,117503.0,2015-03-18,718.3862726183667,577.8450182629276,469.98245218592604,405.1239435575975,360.61343388671787,P & P,48.2259016240813,-103.317825877453,CROSSLINKED (HC),656.042945,135.7,360.61343388671787,405.1239435575975,469.98245218592604,577.8450182629276,718.3862726183667,2100.7910095912443,327.1333333333333,3340.0,P & P
Operator 2,Well 10198,TFH,9849.0,40.0,155,95,34,7514835.0,113344.0,2015-10-20,757.6958428431425,609.347626079522,495.42232549207483,426.9243598972877,379.9468576474345,30 Sleeves and 10 P & P,48.1987802157191,-102.887772236535,CROSSLINKED (HC),657.484025,143.3,379.9468576474345,426.9243598972877,495.42232549207483,609.347626079522,757.6958428431425,2784.647356719368,246.225,52.0,others
Operator 2,Well 10199,TFH,9809.0,40.0,155,95,34,7278341.0,112839.0,2015-10-24,779.2444099160276,626.6140909591534,509.36192844798336,438.8670112973711,390.53652608688253,30 Sleeves and 10 P & P,48.1987799344653,-102.887895355375,CROSSLINKED (HC),576.054965,147.47,390.53652608688253,438.8670112973711,509.36192844798336,626.6140909591534,779.2444099160276,2709.0839337463112,245.225,52.0,others
Operator 2,Well 10202,TFH,6956.0,31.0,158,95,15,2421700.0,65569.0,2014-11-02,215.187376725838,104.755643217182,181.70847406938597,157.48575708310966,140.66132944792687,P & P,48.5165180523002,-102.938046792774,CROSSLINKED (HC),487.65571,50.81,140.66132944792687,157.48575708310966,181.70847406938597,221.93401197487486,129.43443244590858,1551.2117006512221,224.38709677419354,3340.0,P & P
Operator 1,Well 10203,TFH,10260.0,30.0,152,100,4,5633721.0,120142.0,2014-09-20,545.397764628534,477.690116151655,411.264518956827,390.094869307665,347.2829162350593,P & P,48.0237358072801,-103.493569038057,CROSSLINKED (HC),648.001255,130.47,347.2829162350593,390.094869307665,452.4489185585199,505.18024605299024,593.4646088760758,1969.4718083601072,342.0,3340.0,P & P
Operator 4,Well 10206,MBH,10755.0,26.0,154,98,23,6658898.0,125362.0,2014-11-03,658.086785009862,579.837825991672,476.566951566952,384.370356413883,342.20489340102716,P & P (cmt.),48.1425430712074,-103.249391585465,CROSSLINKED (HC),660.0,128.48,342.20489340102716,384.370356413883,445.7714809775154,585.9975941238603,720.8727124369235,2230.9289577383897,413.65384615384613,1503.0,P & P (cmt.)
Operator 2,Well 10210,MBH,10145.0,45.0,158,95,29,3950600.0,107724.0,2015-02-22,384.7685347851129,310.1895441061173,253.37891249560522,219.18504799221597,195.53600618750264,30 Sleeves and 15 P & P,48.487714744623,-102.98238017038,CROSSLINKED (HC),660.0,71.65,195.53600618750264,219.18504799221597,253.37891249560522,310.1895441061173,384.7685347851129,1540.2807173888827,225.44444444444446,26.0,others
Operator 2,Well 10211,TFH,9617.0,45.0,158,95,29,3729120.0,102626.0,2015-02-18,215.01747102046946,173.7038256343074,142.46179620805026,123.64278275073441,110.53021882831659,30 Sleeves and 15 P & P,48.487714744623,-102.982503942646,CROSSLINKED (HC),660.0,39.51,110.53021882831659,123.64278275073441,142.46179620805026,173.7038256343074,215.01747102046946,1526.153606298599,213.7111111111111,26.0,others
Operator 2,Well 10221,MBH,8918.0,30.0,158,95,3,3517480.0,80672.0,2015-05-31,681.4110953189391,548.2075382798832,446.0399854599338,384.60055253435814,342.4090978713415,P & P,48.5454606782372,-102.93463756623,CROSSLINKED (HC),614.0473,128.56,342.4090978713415,384.60055253435814,446.0399854599338,548.2075382798832,681.4110953189391,1831.2941293137644,297.26666666666665,3340.0,P & P
Operator 2,Well 10223,MBH,9576.0,30.0,154,97,3,3605340.0,72745.0,2014-09-19,342.570677186062,225.904010519395,175.717729563883,188.2288851345752,168.01207227893215,P & P,48.1966267113604,-103.136483531712,CROSSLINKED (HC),648.624555,61.16,168.01207227893215,188.2288851345752,217.40300437038348,214.56685091873308,279.8979982532383,2081.576465736477,319.2,3340.0,P & P
Operator 2,Well 10224,TFH,9328.0,30.0,154,97,3,3122958.0,69070.0,2014-09-10,222.287968441815,140.817444663598,96.592154284462,113.36138871476368,101.37091145733987,P & P,48.1966426001705,-103.136602514167,CROSSLINKED (HC),658.100335,36.1,101.37091145733987,113.36138871476368,130.55033044604028,117.45587733322677,174.17753386092656,1899.0044302881136,310.93333333333334,3340.0,P & P
Operator 2,Well 10233,MBH,9290.0,45.0,158,95,29,3410460.0,92011.0,2015-02-16,362.598754571384,292.37922782375796,238.928445963524,206.75410351347497,184.48513305091456,30 Sleeves and 15 P & P,48.487714744623,-102.982627714912,CROSSLINKED (HC),362.66657,67.43,184.48513305091456,206.75410351347497,238.928445963524,292.37922782375796,362.598754571384,1556.7629957287716,206.44444444444446,26.0,others
Operator 2,Well 10248,TFH,9545.0,30.0,154,97,3,3504595.0,81159.0,2014-08-29,231.919789612097,158.119658119658,114.74358974359,138.56783577720915,123.82155412935946,P & P,48.1966770997293,-103.136844581921,CROSSLINKED (HC),660.0,44.48,123.82155412935946,138.56783577720915,159.76318442813354,139.69581912380266,195.66044068435627,1813.6373045503271,318.1666666666667,3340.0,P & P
Operator 18,Well 10258,TFH,9820.0,35.0,154,98,7,2415797.0,43102.0,2015-03-27,549.3255773786202,442.2846310763697,360.393578036389,311.13052188660424,277.2106711703701,Sleeves,48.170297210062,-103.325868104773,CROSSLINKED (HC),568.42309,103.13,277.2106711703701,311.13052188660424,360.393578036389,442.2846310763697,549.3255773786202,2354.03169226486,280.57142857142856,4244.0,Sleeves
Operator 18,Well 10269,TFH,9656.0,34.0,155,95,30,2854559.0,45296.0,2015-07-13,602.5917300681369,485.01009970553247,394.9556577531108,340.7897338436352,303.53673650177234,Sleeves,48.2246108142901,-102.952848279073,CROSSLINKED (HC),436.16362,113.37,303.53673650177234,340.7897338436352,394.9556577531108,485.01009970553247,602.5917300681369,2646.8447103496997,284.0,4244.0,Sleeves
Operator 6,Well 10271,TFH,4477.0,22.0,154,99,9,2532343.0,57200.0,2014-10-10,505.555555555556,315.625684856454,237.294543063774,185.101176126817,170.59127328026213,P & P (cmt.),48.1696208917133,-103.420979236795,CROSSLINKED (HC),578.020165,62.14,170.59127328026213,191.128975871648,213.76992283312762,290.3658942872876,391.5362166519117,1859.4126923076924,203.5,1503.0,P & P (cmt.)
Operator 18,Well 10272,MBH,9909.0,34.0,155,95,7,2345348.0,41525.0,2014-12-28,436.785009861933,364.814814814815,276.555993863686,225.595673463513,201.23403876226226,Sleeves,48.2612438963516,-102.953368126561,CROSSLINKED (HC),513.60895,73.83,201.23403876226226,225.595673463513,260.83286325463337,338.7701395303095,452.79214058266047,2372.176183022276,291.44117647058823,4244.0,Sleeves
Operator 18,Well 10275,TFH,9887.0,35.0,154,98,18,2445724.0,43626.0,2014-12-05,346.975673898751,262.743808897655,194.554021477098,177.73804594638884,158.68081203038545,Sleeves,48.1677689177257,-103.327558686307,CROSSLINKED (HC),582.30778,57.62,158.68081203038545,177.73804594638884,205.21846903823092,237.73656452923979,325.7203708022147,2354.568560033008,282.48571428571427,4244.0,Sleeves
Operator 4,Well 10276,TFH,8786.0,30.0,155,99,16,3574800.0,73559.0,2015-02-05,506.8469423719267,408.2013554063986,332.80594649468605,287.44477062716146,256.1802945603045,P & P (cmt.),48.2533350204123,-103.425975533857,CROSSLINKED (HC),371.51887,94.98,256.1802945603045,287.44477062716146,332.80594649468605,408.2013554063986,506.8469423719267,2041.1044195815605,292.8666666666667,1503.0,P & P (cmt.)
Operator 18,Well 10283,TFH,9314.0,50.0,154,98,7,3380269.0,53732.0,2015-04-03,461.2097304405,315.307911461758,236.63150744741816,204.77778369286023,182.72800523293503,Sleeves,48.1702948672138,-103.325326646512,CROSSLINKED (HC),461.254045,66.76,182.72800523293503,204.77778369286023,236.63150744741816,289.5489137906922,391.1405954559222,2642.2113079729024,186.28,4244.0,Sleeves
Operator 2,Well 10294,MBH,9704.0,45.0,157,95,16,6894389.0,92195.0,2016-01-02,630.3777746060994,507.2921783955829,412.9718879183035,356.244267043965,317.25114418587583,30 Sleeves and 15 P & P,48.4292251064503,-102.959651343241,CROSSLINKED (HC),532.68386,118.72,317.25114418587583,356.244267043965,412.9718879183035,507.2921783955829,630.3777746060994,3140.7813655838168,215.64444444444445,26.0,others
Operator 2,Well 10295,MBH,8586.0,45.0,157,95,16,6282848.0,88042.0,2015-12-30,753.8187242712947,606.2407774327211,492.9138086717411,424.7750042695025,378.0408899635363,30 Sleeves and 15 P & P,48.4292249930219,-102.959527706311,CROSSLINKED (HC),660.0,142.55,378.0408899635363,424.7750042695025,492.9138086717411,606.2407774327211,753.8187242712947,2997.2015174575768,190.8,26.0,others
Operator 2,Well 10297,TFH,9580.0,30.0,154,97,14,3743805.0,77865.0,2015-03-21,117.652859960552,227.4635119551096,186.20398193903668,161.35943936572693,144.10855512872976,P & P,48.1679375914498,-103.120454784251,CROSSLINKED (HC),628.47299,52.11,144.10855512872976,161.35943936572693,186.20398193903668,227.4635119551096,281.83723230212075,2019.3900982469659,319.3333333333333,3340.0,P & P
Operator 2,Well 10298,TFH,9671.0,30.0,154,97,14,3782678.0,75257.0,2015-03-21,84.516765285996,158.0528365018905,129.71064147179573,112.63641336947154,100.72494817359521,P & P,48.1679370698216,-103.120700818891,CROSSLINKED (HC),401.62999,35.86,100.72494817359521,112.63641336947154,129.71064147179573,158.0528365018905,195.57745617701772,2111.065761324528,322.3666666666667,3340.0,P & P
Operator 18,Well 10299,TFH,9449.0,35.0,155,95,7,2311835.0,44500.0,2015-01-02,324.030243261012,235.776901161517,197.200306815691,188.31768959859951,168.09105280668777,Sleeves,48.2613343532532,-102.953368748686,CROSSLINKED (HC),413.67165,61.19,168.09105280668777,188.31768959859951,217.50616287940574,240.9929378251242,292.17570102971285,2181.956629213483,269.9714285714286,4244.0,Sleeves
Operator 24,Well 10300,TFH,2577.0,9.0,153,98,10,1212749.0,31957.0,2013-05-30,362.919132149901,332.062239754547,280.539119000657,234.783402732121,205.4624150778,P & P,48.0908532309838,-103.279816462211,CROSSLINKED (HC),467.94365,76.71,208.75101399475193,230.35327389787378,271.51800562244614,343.68361672465824,412.00130802681934,1593.8748318052383,286.3333333333333,3340.0,P & P
Operator 24,Well 10301,MBH,9103.0,28.0,154,97,17,4033933.0,81627.0,2012-07-27,592.406311637081,400.42735042735,311.182336182336,267.514062385857,240.696909927679,P & P,48.1682128996202,-103.179955263664,CROSSLINKED (HC),660.0,92.72,250.3355024121166,270.0108632395993,309.60203832552116,381.50007451112435,497.1598063075763,2075.602263956779,325.10714285714283,3340.0,P & P
Operator 25,Well 10305,TFH,9997.0,,158,100,7,2865604.0,51655.0,2012-11-01,244.378698224852,228.873548104317,209.253780407627,179.731901526773,157.141683103222,OH,48.519553347633,-103.654814609426,CROSSLINKED (HC),660.0,56.36,155.3538251645263,176.00786327938795,207.5339120446848,255.82908025265397,283.59064812085376,2329.9848610976674,,687.0,OH
